2.45248967975174,2.45248967975174,2.45248967975174,2.45248967975174,2.45248967975174,2.45248967975174,2.45248967975174,2.45248967975174
2.46573682457351,2.46573682457351,2.46573682457351,2.46573682457351,2.46573682457351,2.46573682457351,2.46573682457351,2.46573682457351
2.84173516528983,2.84173516528983,2.84173516528983,2.84173516528983,2.84173516528983,2.84173516528983,2.84173516528983,2.84173516528983
2.48499653073566,2.48499653073566,2.48499653073566,2.48499653073566,2.48499653073566,2.48499653073566,2.48499653073566,2.48499653073566
2.20570021028007,2.20570021028007,2.20570021028007,2.20570021028007,2.20570021028007,2.20570021028007,2.20570021028007,2.20570021028007
3.42274515398205,3.42274515398205,3.42274515398205,3.42274515398205,3.42274515398205,3.42274515398205,3.42274515398205,3.42274515398205
3.28408339990279,3.28408339990279,3.28408339990279,3.28408339990279,3.28408339990279,3.28408339990279,3.28408339990279,3.28408339990279
2.33710163524336,2.33710163524336,2.33710163524336,2.33710163524336,2.33710163524336,2.33710163524336,2.33710163524336,2.33710163524336
3.64714035089115,3.64714035089115,3.64714035089115,3.64714035089115,3.64714035089115,3.64714035089115,3.64714035089115,3.64714035089115
2.52900599965424,2.52900599965424,2.52900599965424,2.52900599965424,2.52900599965424,2.52900599965424,2.52900599965424,2.52900599965424
3.78053320602422,3.78053320602422,3.78053320602422,3.78053320602422,3.78053320602422,3.78053320602422,3.78053320602422,3.78053320602422
2.59319299774484,2.59319299774484,2.59319299774484,2.59319299774484,2.59319299774484,2.59319299774484,2.59319299774484,2.59319299774484
1.96164971880851,1.96164971880851,1.96164971880851,1.96164971880851,1.96164971880851,1.96164971880851,1.96164971880851,1.96164971880851
2.19858137276159,2.19858137276159,2.19858137276159,2.19858137276159,2.19858137276159,2.19858137276159,2.19858137276159,2.19858137276159
2.54736283541583,2.54736283541583,2.54736283541583,2.54736283541583,2.54736283541583,2.54736283541583,2.54736283541583,2.54736283541583
2.20586634735158,2.20586634735158,2.20586634735158,2.20586634735158,2.20586634735158,2.20586634735158,2.20586634735158,2.20586634735158
3.11178210321652,3.11178210321652,3.11178210321652,3.11178210321652,3.11178210321652,3.11178210321652,3.11178210321652,3.11178210321652
3.39851147415501,3.39851147415501,3.39851147415501,3.39851147415501,3.39851147415501,3.39851147415501,3.39851147415501,3.39851147415501
2.39044792193758,2.39044792193758,2.39044792193758,2.39044792193758,2.39044792193758,2.39044792193758,2.39044792193758,2.39044792193758
3.17884528240917,3.17106428056859,3.17445435841913,3.18195169348033,3.15376237878941,3.16405815118238,3.16846072463368,3.15878376038969
2.49769870759838,2.54130320223357,2.56972828107846,2.49635854748078,2.55038750573822,2.60318740222773,2.56651416547285,2.56874476118175
2.90044951298645,2.89831413981578,2.87629559356259,2.85735934155565,2.8641425535533,2.83591935955699,2.81790358377934,2.82861262723677
3.40383214475812,3.40383214475812,3.40383214475812,3.40383214475812,3.40383214475812,3.40383214475812,3.40383214475812,3.40383214475812
2.22569832773121,2.22569832773121,2.22569832773121,2.22569832773121,2.22569832773121,2.22569832773121,2.22569832773121,2.22569832773121
3.14988955320911,3.14988955320911,3.14988955320911,3.14988955320911,3.14988955320911,3.14988955320911,3.14988955320911,3.14988955320911
3.61261052109104,3.61261052109104,3.61261052109104,3.61261052109104,3.61261052109104,3.61261052109104,3.61261052109104,3.61261052109104
3.299717955302,3.31859306025703,3.31829659284144,3.35252478838099,3.29752306621414,3.28503076955543,3.31857281563993,3.30729299292846
2.11683881173965,2.17534575010986,2.12508072106317,2.11880655330315,2.17178968146187,2.2153990376537,2.18105483127527,2.13353064717501
3.29460990566522,3.29460990566522,3.29460990566522,3.29460990566522,3.29460990566522,3.29460990566522,3.29460990566522,3.29460990566522
2.932669254822,2.932669254822,2.932669254822,2.932669254822,2.932669254822,2.932669254822,2.932669254822,2.932669254822
2.19130957259351,2.19130957259351,2.19130957259351,2.19130957259351,2.19130957259351,2.19130957259351,2.19130957259351,2.19130957259351
2.64733321955703,2.64733321955703,2.64733321955703,2.64733321955703,2.64733321955703,2.64733321955703,2.64733321955703,2.64733321955703
2.81453171034507,2.81453171034507,2.81453171034507,2.81453171034507,2.81453171034507,2.81453171034507,2.81453171034507,2.81453171034507
2.06667088839499,2.06667088839499,2.06667088839499,2.06667088839499,2.06667088839499,2.06667088839499,2.06667088839499,2.06667088839499
2.08933373660836,2.11241823762471,2.21898105475277,2.122258567812,2.14826871743069,2.14818898053896,2.11767011108842,2.12622951830699
2.45859592505989,2.46452843380546,2.50607887423564,2.47703872246393,2.46673543229251,2.55234509829679,2.45459310869902,2.42770941027591
3.33407766450078,3.32117817949455,3.32387297896795,3.34576159236745,3.29198755768497,3.22615346394203,3.25755328738226,3.30807200824051
2.23757289573785,2.24017081602251,2.30857736612433,2.32094865345821,2.21980561849166,2.20401547739989,2.21092390491044,2.21746235618209
2.8555726702769,2.8555726702769,2.8555726702769,2.8555726702769,2.8555726702769,2.8555726702769,2.8555726702769,2.8555726702769
3.48154323470595,3.48154323470595,3.48154323470595,3.48154323470595,3.48154323470595,3.48154323470595,3.48154323470595,3.48154323470595
2.73630252344275,2.7538669243272,2.74705219999082,2.71817162909585,2.72237057027782,2.72433230541372,2.69763965394453,2.69859336720638
